"","CASEID","comment_text","Freedom.and.Rights","E.plurabus.Unum","representation.of.the.people","popular.will.and.equality","National.identity.and.heritage","Not.a.democracy.a.Republic","flawed.democracy","Institution.and.constitution","unclassified.other","Don.t.know","nothing.disaffected","Nothing.more.to.add","NA."
"294",2059292227,"Ordinary people have a voice in government decisions.",0,0,0,1,0,0,0,0,0,0,0,0,0
"295",2058007447,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"296",2057445413,"It means freedom to do the things I enjoy doing.",1,0,0,0,0,0,0,0,0,0,0,0,0
"297",2058581579,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"298",2061616153,"Democracy is a system where people elect their representatives, not the other way around.",0,0,1,1,0,0,0,0,0,0,0,0,0
"299",2058271175,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"300",2059163153,"Everything, we must do what we can to protect our freedoms to ensure democracy continues in the USA",1,0,0,0,0,0,0,0,0,0,0,0,0
"301",2058717999,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"302",2059352001,"The popular way to lead",0,0,0,0,0,0,0,0,1,0,0,0,0
"303",2059172025,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"304",2061165607,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"305",2058863857,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"306",2060884071,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"307",2058846237,"freedom to be american",1,0,0,0,0,0,0,0,0,0,0,0,0
"308",2058555219,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"309",2059121709,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"310",2058570955,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"311",2055176397,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"312",2058687599,"Giving the people power",0,0,0,1,0,0,0,0,0,0,0,0,0
"313",2057721575,"Personal autonomy for everyone. HAVING EVERY VOTE COUNT.",1,0,0,1,0,0,0,0,0,0,0,0,0
"314",2061484065,"government decisions made by the people of the nation",0,0,0,1,0,0,0,0,0,0,0,0,0
"315",2054955425,"It means it should be decided on by the people and for the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"316",2059442983,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"317",2057813903,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"318",2058581779,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"319",2058252641,"freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"320",2058420093,"A democracy is majority rules. You have a chance to self determine by vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"321",2058687697,"N/a",0,0,0,0,0,0,0,0,0,0,0,0,1
"322",2060731417,"Freedom to voice your opinions without any regrets 0f punishment for your voice!",1,0,0,0,0,0,0,0,0,0,0,0,0
"323",2055275399,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"324",2058002909,"Freedom of choice",0,0,0,1,0,0,0,0,0,0,0,0,0
"325",2057111037,"freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"326",2057897497,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"327",2058831969,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"328",2060653731,"Freedom of choice",0,0,0,1,0,0,0,0,0,0,0,0,0
"329",2056602025,"That the people are governed by people they chose.",0,0,0,1,0,0,0,0,0,0,0,0,0
"330",2058443399,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"331",2058146467,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"332",2058844893,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"333",2059443015,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"334",2058638433,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"335",2058848029,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"336",2058082555,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"337",2059442115,"freedom to choose, live where I want, worship how I want, its not perfect but I prefer this to communism, facism or other forms of government I've studied",1,0,0,0,0,0,0,0,0,0,0,0,0
"338",2058832667,"That there are some mechanisms by which the government can be made accountable to the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"339",2057205625,"being free to voice your opinion",1,0,0,0,0,0,0,0,0,0,0,0,0
"340",2057656999,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"341",2058007725,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"342",2058782183,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"343",2058453279,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"344",2058443361,"It means that all voices are heard",0,0,0,1,0,0,0,0,0,0,0,0,0
"345",2058443063,"The freedom of our society to choose as a collective and not be ruled by 1 person.",0,0,0,0,0,0,0,1,0,0,0,0,0
"346",2059002437,"tyranny of the majority",0,0,0,0,0,0,0,0,0,0,1,0,0
"347",2059313047,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"348",2058314195,"government where the people get some say in the issues facing this country",0,0,0,1,0,0,0,0,0,0,0,0,0
"349",2058800929,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"350",2058234989,"rule by majority, accountability, freedom",1,0,0,1,0,0,0,0,0,0,0,0,0
"351",2058302331,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"352",2060396775,"People having voting rights, representative democracy, less totalist, more freedom of speech",1,0,1,0,0,0,0,0,0,0,0,0,0
"353",2058326687,"The ability of the people as a whole to determine how government is run",0,0,0,1,0,0,0,0,0,0,0,0,0
"354",2058466755,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"355",2057897413,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"356",2059352003,"Freedom, choices and independence",1,0,0,0,0,0,0,0,0,0,0,0,0
"357",2058838797,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"358",2058298587,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"359",2058443235,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"360",2059352005,"Having the freedom to make decisions",1,0,0,0,0,0,0,0,0,0,0,0,0
"361",2060332395,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"362",2059197469,"Lower class people",0,0,0,0,0,0,0,0,1,0,0,0,0
"363",2058571597,"Power to the people, representation",0,0,1,1,0,0,0,0,0,0,0,0,0
"364",2058252163,"the right to have different views from the government",1,0,0,0,0,0,0,0,0,0,0,0,0
"365",2059283399,"Not sure",0,0,0,0,0,0,0,0,0,1,0,0,0
"366",2058518457,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"367",2058698109,"It means having a choice about who governs.",0,0,0,1,0,0,0,0,0,0,0,0,0
"368",2058745449,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"369",2057936357,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"370",2060224841,"I dont know too much about democracy",0,0,0,0,0,0,0,0,0,1,0,0,0
"371",2059118479,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"372",2060765099,"Democracy is a way of governing the will of the people. It helps promote and secure American values.",0,0,0,1,0,0,0,0,0,0,0,0,0
"373",2057275001,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"374",2058320385,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"375",2058737321,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"376",2058639231,"Separation of powers by three branches of government, one of which is an independent judiciary, with at least two political parties, upholding the rule of law, and selected by the people of a country through fair and free elections.",0,0,0,1,0,0,0,1,0,0,0,0,0
"377",2060690093,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"378",2061213439,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"379",2057933111,"Political Corruption",0,0,0,0,0,0,1,0,0,0,0,0,0
"380",2059352009,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"381",2059076293,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"382",2058091815,"A government supported, elected, and held responsible by the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"383",2058442639,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"384",2060861611,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"385",2060587961,"Meaning people of all races being equal.",0,0,0,1,0,0,0,0,0,0,0,0,0
"386",2058260833,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"387",2058815101,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"388",2058426815,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"389",2058555169,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"390",2058082295,"County in charge by democrats",0,0,0,0,0,0,0,0,1,0,0,0,0
"391",2058301207,"Democracy is a system in which parties lose elections, and is critical to facilitate social conflict through routines and rules.",0,0,0,0,0,0,0,0,1,0,0,0,0
"392",2058737703,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"393",2059352011,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"394",2056060633,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"395",2061694521,"It means that citizens have a say in what decisions the government makes through voting and our elected representatives.",0,0,1,1,0,0,0,0,0,0,0,0,0
"396",2058687177,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"397",2060688281,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"398",2060945323,"Freedom to associate with different people and groups; freedom to think and express myself, within reason; freedom to move and breath.",1,0,0,0,0,0,0,0,0,0,0,0,0
"399",2059352013,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"400",2058273549,"Democracy means everyone has the same thing. We are NOT a democracy; we are a Constitutional Republic!",0,0,0,0,0,1,0,0,0,0,0,0,0
"401",2058252459,"Individual freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"402",2060560377,"The right to elect leaders and lots of freedom",1,0,0,1,0,0,0,0,0,0,0,0,0
"403",2061382469,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"404",2058645631,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"405",2058396279,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"406",2059166679,"Freedom of choice",0,0,0,1,0,0,0,0,0,0,0,0,0
"407",2058997369,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"408",2053864063,"the people have a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"409",2058965139,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"410",2058352589,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"411",2058387585,"Power",0,0,0,0,0,0,0,0,1,0,0,0,0
"412",2057077887,"I really don't know how to define it. Ideally, democracy is a system that gives a voice to all the people that wish it. Everyone has opportunity, it can never be completely equal. And everyone can live in dignity.",0,0,0,1,0,0,0,0,0,0,0,0,0
"413",2055267061,"it means that people live in a free society and that their voting counts but this is not really true at all",1,0,0,1,0,0,1,0,0,0,0,0,0
"414",2061215049,"Choices",1,0,0,0,0,0,0,0,0,0,0,0,0
"415",2058252269,"It means the people decide who leads the country.",0,0,0,1,0,0,0,0,0,0,0,0,0
"416",2059352021,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"417",2058608451,"all citizens have an equal voice in decisions about who governs",0,0,0,1,0,0,0,0,0,0,0,0,0
"418",2058208495,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"419",2059249785,"The people deciding to do something via voting, where a decision is made based on the majority.",0,0,0,1,0,0,0,0,0,0,0,0,0
"420",2057497727,"Freedom! Which is as risk at this time.",1,0,0,0,0,0,1,0,0,0,0,0,0
"421",2059352025,"We have a REPUBLIC not a democracy",0,0,0,0,0,1,0,0,0,0,0,0,0
"422",2061681983,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"423",2058940197,"The freedom to basically do what I want as long as it is lawful.",1,0,0,0,0,0,0,0,0,0,0,0,0
"424",2058046435,"the ability to be able to let both sides have the same level and find a way to work together",0,1,0,0,0,0,0,0,0,0,0,0,0
"425",2058252577,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"426",2059864189,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"427",2059415463,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"428",2058204447,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"429",2057979717,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"430",2059248115,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"431",2057971479,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"432",2059312561,"A government in which the people elect the officials",0,0,0,1,0,0,0,0,0,0,0,0,0
"433",2058328015,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"434",2056938659,"People consenting to be governed by fairly elected representatives",0,0,1,1,0,0,0,0,0,0,0,0,0
"435",2058763969,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"436",2057101583,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"437",2058379413,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"438",2061694303,"Governed by the people through a representative",0,0,1,0,0,0,0,0,0,0,0,0,0
"439",2058252315,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"440",2059352031,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"441",2059074261,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"442",2059352033,"means if we want new laws we can debate about it and set new laws to protect the country",0,0,0,0,0,0,0,1,0,0,0,0,0
"443",2058790213,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"444",2058660721,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"445",2058302041,"autonomy",1,0,0,0,0,0,0,0,0,0,0,0,0
"446",2058830843,"Freedom of religion without interference, freedom of speech, a country run by Christians, and that believe in the constitution!!!",1,0,0,0,0,0,0,0,0,0,0,0,0
"447",2058813899,"Freedom to choose my representatives. Freedom to speak, gather, protest, enact change. My vote counts.",1,0,0,1,0,0,0,0,0,0,0,0,0
"448",2058756503,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"449",2058830509,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"450",2058443069,"Freedom to make my own choices about my life and my body.",1,0,0,0,0,0,0,0,0,0,0,0,0
"451",2058831119,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"452",2061449923,"Freedom to believe in God. Not being governed by one party or one person.",1,0,0,0,0,0,0,0,0,0,0,0,0
"453",2056952227,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"454",2058397617,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"455",2056600675,"Democracy is everyone having a single vote and access to the government",0,0,0,1,0,0,0,0,0,0,0,0,0
"456",2057897443,"The right to vote.",0,0,0,1,0,0,0,0,0,0,0,0,0
"457",2058718823,"Rule by the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"458",2059352035,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"459",2059403995,"Ruled by the people. Individuals are allowed to have political control over the form and functions of their government.",0,0,0,1,0,0,0,0,0,0,0,0,0
"460",2058253699,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"461",2057812997,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"462",2058289685,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"463",2058567473,"It means a system of government by the people and for the people. Our elected representatives are responsible for acting and responding on behalf of the people living in the areas or districts that they represent.",0,0,1,0,0,0,0,0,0,0,0,0,0
"464",2057970617,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"465",2057101025,"the rights of the people to govern and have influence in how they are governed",0,0,0,1,0,0,0,0,0,0,0,0,0
"466",2058345399,"Group leadership.",0,0,0,1,0,0,0,0,0,0,0,0,0
"467",2058458885,"People help make chooses in the government",0,0,0,1,0,0,0,0,0,0,0,0,0
"468",2057444255,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"469",2058233467,"In a democracy governance is left to the people to decide collectively by vote. The US is a representative republic, which is a form of democracy where the population elects representactives to vote for groups of citizens.",0,0,1,0,0,1,0,0,0,0,0,0,0
"470",2057899989,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"471",2058773273,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"472",2058208709,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"473",2058442953,"The ability to cast my vote on important issues and be able to discuss issues without fear of repercussions",1,0,0,1,0,0,0,0,0,0,0,0,0
"474",2059352037,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"475",2057507099,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"476",2058301403,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"477",2058862917,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"478",2057308597,"Being able to have equal rights. Fighting for the right to vote and have a voice.",1,0,0,1,0,0,0,0,0,0,0,0,0
"479",2057041775,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"480",2058780553,"Democracy to me means freedom to voice your opinions without repercussions. It means being able to move freely without being stopped because of the color of a persons skin. No matter what color, creed,or what language we speak. Rich or poor.",1,0,0,1,0,0,0,0,0,0,0,0,0
"481",2056781239,"One is able to chooser",0,0,0,1,0,0,0,0,0,0,0,0,0
"482",2057124043,"Freedom. Freedom to choose, speak, live.",1,0,0,1,0,0,0,0,0,0,0,0,0
"483",2058253011,"having a free and equal government",1,0,0,1,0,0,0,0,0,0,0,0,0
"484",2058015979,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"485",2058151779,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"486",2060349333,"Freedom of speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"487",2058718457,"letting the people have a say so and take away control from the politicians",0,0,0,1,0,0,0,0,0,0,0,0,0
"488",2058252149,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"489",2056860427,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"490",2056551095,"it means that we are all eaqual",0,0,0,1,0,0,0,0,0,0,0,0,0
"491",2058252439,"Equal",0,0,0,1,0,0,0,0,0,0,0,0,0
"492",2058233759,"Voting",0,0,0,1,0,0,0,0,0,0,0,0,0
"493",2058253927,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"494",2058252311,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"495",2058327711,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"496",2059352045,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"497",2059352047,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"498",2059403919,"The ability to self govern",1,0,0,0,0,0,0,0,0,0,0,0,0
"499",2059352049,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"500",2058368279,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"501",2057440441,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"502",2058253691,"Having a say in what I do and when I want to do it.",1,0,0,0,0,0,0,0,0,0,0,0,0
"503",2059352051,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"504",2057101333,"It means freedom, within reason, to live how we want to live",1,0,0,0,0,0,0,0,0,0,0,0,0
"505",2059352053,"Freedom and having rights",1,0,0,0,0,0,0,0,0,0,0,0,0
"506",2056575583,"The freedom to express myself and do what I want to do as long as I am not hurting someone else or breaking laws",1,0,0,0,0,0,0,0,0,0,0,0,0
"507",2057941003,"where a collective group of people elect a persons to represent them. a group of people from the people in a fair election god bless America..",0,0,0,1,0,0,0,0,0,0,0,0,0
"508",2058679649,"Self determination, equity, freedom, choice, representation",1,0,0,1,0,0,0,0,0,0,0,0,0
"509",2058640551,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"510",2058278541,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"511",2059352055,"Power of the people to choose governing leaders",0,0,0,1,0,0,0,0,0,0,0,0,0
"512",2059352059,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"513",2059077917,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"514",2057101043,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"515",2058397699,"The ability to elect your government in a free and fair way",0,0,0,1,0,0,0,0,0,0,0,0,0
"516",2061694365,"Freedom of speech, religion,personal liberty, choosing our leaders and laws fairly. Sadly we are losing this more each day.",1,0,0,1,0,0,1,0,0,0,0,0,0
"517",2058494041,"The people rule themselves",0,0,0,1,0,0,0,0,0,0,0,0,0
"518",2058301677,"Representatives of the people are elected to serve in government in regularly scheduled elections.",0,0,1,1,0,0,0,0,0,0,0,0,0
"519",2059171477,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"520",2058680183,"Democracy is supposed to be a system of government where leaders are elected and the people are in charge with checks and balances to power.",0,0,0,1,0,0,0,1,0,0,0,0,0
"521",2058442599,"freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"522",2057497543,"Run by the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"523",2058642691,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"524",2058628677,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"525",2058807049,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"526",2061490541,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"527",2056106023,"Our republic, our representative democracy, offers the only real opportunity for liberty and freedom, and the chance to truly make a difference in the world as well as your own life.",1,0,0,0,0,1,0,0,0,0,0,0,0
"528",2057374131,"fairness and equality",0,0,0,1,0,0,0,0,0,0,0,0,0
"529",2058781593,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"530",2059035721,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"531",2058640005,"Equality, all having a voice and opportunity",0,0,0,1,0,0,0,0,0,0,0,0,0
"532",2057101103,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"533",2058119343,"dictate want to rule us that not happening",0,0,0,0,0,0,0,1,0,0,0,0,0
"534",2058327811,"Opertunity to develop into what you desire",1,0,0,0,0,0,0,0,0,0,0,0,0
"535",2055972947,"That everyone is treated fairly and has a right to their own opinion.",1,0,0,0,0,0,0,0,0,0,0,0,0
"536",2059497237,"A democracy is having all people come together and unite",0,1,0,0,0,0,0,0,0,0,0,0,0
"537",2058352617,"Democracy is when citizens get to vote on government policies.",0,0,0,1,0,0,0,0,0,0,0,0,0
"538",2058846187,"Freedom Fairness Equality for all Universal health care Tax the rich",1,0,0,1,0,0,0,0,0,0,0,0,0
"539",2057249905,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"540",2057592325,"democracy doesn�t exist in the world and has never existed in the entire history of civilization because it would mean people could enact laws directly.",0,0,0,0,0,0,0,0,0,0,1,0,0
"541",2058396549,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"542",2057376253,"Freedom to choose our leaders/change makers.",0,0,0,1,0,0,0,0,0,0,0,0,0
"543",2058252153,"supposed to be for the people, but most who get elected in are for what they want themselves. they need to take more guidance from the actual workers & non politicians to gain more of what the people are looking for.",0,0,0,1,0,0,1,0,0,0,0,0,0
"544",2057497383,"Democracy is rule by the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"545",2058326495,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"546",2058834289,"Government by the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"547",2057497765,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"548",2058597839,"Freedom, the right for ones voice to be heard",1,0,0,1,0,0,0,0,0,0,0,0,0
"549",2056910611,"Not really sure but it gives you the right to vote in any and all elections if you want to the right to say you're a US citizen and to run for any office that you may want to",0,0,0,1,0,0,0,0,0,0,0,0,0
"550",2058082791,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"551",2056866373,"Freedom of choice.",0,0,0,1,0,0,0,0,0,0,0,0,0
"552",2058351031,"A constitutional republic",0,0,0,0,0,1,0,0,0,0,0,0,0
"553",2058596263,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"554",2059352063,"Freedom to live and make my own choices",1,0,0,0,0,0,0,0,0,0,0,0,0
"555",2058832051,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"556",2061616217,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"557",2059352065,"To help the demographic spiritualy",0,0,0,0,0,0,0,0,1,0,0,0,0
"558",2058425879,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"559",2058823521,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"560",2058891119,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"561",2057239935,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"562",2059352067,"All of our freedoms; all of our rights",1,0,0,0,0,0,0,0,0,0,0,0,0
"563",2059352069,"voting",0,0,0,1,0,0,0,0,0,0,0,0,0
"564",2058420753,"Democracy means allowing people to make the decisions on how their government is run",0,0,0,1,0,0,0,0,0,0,0,0,0
"565",2059352071,"a true government",0,0,0,0,0,0,0,0,1,0,0,0,0
"566",2058678437,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"567",2058624467,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"568",2059352073,"Freedom to choose",0,0,0,1,0,0,0,0,0,0,0,0,0
"569",2059352075,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"570",2058563433,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"571",2058716839,"That every member has a say in how their government is run.",0,0,0,1,0,0,0,0,0,0,0,0,0
